http://www.textfiles.com/etext/NONFICTION/lincoln-gettysburg-122.txt,lincoln-gettysburg-122.txt,1578,Lincoln's Gettysburg Address (1863)
http://www.textfiles.com/etext/NONFICTION/locke-concerning-111.txt,locke-concerning-111.txt,298001,"Concerning Civil Government, Second Essay: An Essay Concerning the True Original Extent and End of Civil Government, by John Locke (1690)"
http://www.textfiles.com/etext/NONFICTION/locke-essay-113.txt,locke-essay-113.txt,1605768,"An Essay Concerning Human Understanding, by John Locke (1690)"
http://www.textfiles.com/etext/NONFICTION/locke-letter-116.txt,locke-letter-116.txt,113936,"A Letter Concerning Toleration, by John Locke (1689)"
http://www.textfiles.com/etext/NONFICTION/locke-second-117.txt,locke-second-117.txt,321521,"Second Treatise of Government, by John Locke"
http://www.textfiles.com/etext/NONFICTION/lucretius-on-395.txt,lucretius-on-395.txt,437549,"On the Nature of Things, by Titus Lucretius Carus (50 BC)"
http://www.textfiles.com/etext/NONFICTION/machiavelli-prince-123.txt,machiavelli-prince-123.txt,174052,"The Prince, by Nicolo Machiavelli (1515)"
http://www.textfiles.com/etext/NONFICTION/marx-communist-109.txt,marx-communist-109.txt,75661,"The Communist Manifesto, by Karl Marx (1848)"
http://www.textfiles.com/etext/NONFICTION/marx-manifesto-213.txt,marx-manifesto-213.txt,73260,The Manifesto of the Communist Party (1888)
http://www.textfiles.com/etext/NONFICTION/metamorp,metamorp,932366,"Metamorphoses, by Ovid (1 AD)"
http://www.textfiles.com/etext/NONFICTION/mexico,mexico,1342246,"The History of the Conquest of Mexico, by William Hickling Prescott (1843)"
http://www.textfiles.com/etext/NONFICTION/mill-on-215.txt,mill-on-215.txt,282495,"On Liberty, by John Stuart Mill (1859)"
http://www.textfiles.com/etext/NONFICTION/mill-representative-216.txt,mill-representative-216.txt,581506,"Representative Government, by John Stuart Mill (1861)"
http://www.textfiles.com/etext/NONFICTION/mill-subjection-217.txt,mill-subjection-217.txt,259950,The Subjection of Women by John Stuart Mill (1869)
